text,label
KEY SKILLS Programing languages C C Python Apex Visualforce Database Mysql Framework Django Technologies Salesforce com Administration and development Force com Salesforce CRM Blockchain Website Designing HTML5 CSS3 Project DIPLOMA Project Name VANET virtual Ad Hoc Network Technology Used Java About Project A system has been made for Video streaming In this project we give the Real time video steaming on two or more devices using VANET AP DEGREE Project Name Drowsiness Detection System Technology Used python Raspberry pi About project A system has been made for Driver safety when parson driving car It detects Drowsy condition of a parson then system brings the alarm Education Details January 2017 B E Computer Engineering Pune Maharashtra Sanghavi College of Engineering January 2014 Diploma Computer Technology Nashik Maharashtra Shree Mahavir Polytechnic January 2010 S S C Nashik Maharashtra C D O Meri High school BlockChain Developer Skill Details AP Exprience 6 months APEX Exprience 6 months C Exprience 6 months CRM Exprience 6 months CUSTOMER RELATIONSHIP MANAGEMENT Exprience 6 monthsCompany Details company description Job Description Managing the mining firm Creating the smart contract on Waves and Ethereum both Platform,Blockchain
SOFTWARE SKILLS Languages C C java Operating Systems Windows XP 7 Ubuntu RDBMS Oracle SQL Database My SQL PostgreSQL Markup Scripting HTML JavaScript PHP CSS JQuery Angular js Framework Struts Hibernate spring MVC Web Server Tomcat and Glassfish Web Services REST AND SOAP TRAINING DETAIL Duration 4 months From United Telecommunication Limited Jharnet project Place Ranchi Jharkhand Networking Requirements Elementary configuration of router and switch IP and MAC addressing Lease Line OSI Layers Routing protocols Status Network Designer Education Details 2 High School Diploma Government Women Ranchi Jharkhand The Institution Blockchain Engineer Blockchain Engineer Auxledger Skill Details JAVA Exprience 19 months CSS Exprience 12 months HTML Exprience 12 months JAVASCRIPT Exprience 12 months C Exprience 6 monthsCompany Details company Auxledger description Worked with on lots of product on blockchain Bitcoin Build Wallet and explorer on Bitcoin Ethereum Build Wallet and explorer on ethereum blockchain Customize product on Ethereum Inventory system Build smart contract in solidity deployed in java byte code and on ethereum as well and I have written API in java spring on that and then build front end and called all Api Audit Logger I have audit logger for OTC exchange to keep all transaction record in blockchain DOC Safe on ethereum I have build an ethereum application to keep Documents safe on blockchain and document in encrypted form on server And explore with Litecoin Ripple exchange OTC P2P Hyperledger Fabric continue company description Worked with a USA team on blockchain on ethereum I have designed product on ethereum blockchain Setup private ethereum and bitcoin blockchain Worked on loyalty program system and HER System on ethereum network company ERP System CRM for Real Estate Company description At Lavisa Infrastructure Bangalore Sep 2015 Oct 2016 Software developer ERP System CRM for Real Estate Company company News Portal description On demand product development from client side requirement Like Dynamic website Content management system where I have designed front end with backend where content of website was manageable from admin panel News Portal News portal where content was in Hindi language I have used Html Css JavaScript JDBC MySQL data base Birthday Reminder A small web application for birthday reminder I have used HTMl CSS JavaScript JDBC MySQL DB Car parking System A web application for Management of Car Parking System I have used HTMl CSS JavaScript JDBC MySQL DB company Company portal for employee management for Inside Company description At United Telecom Limited Ranchi Nov 2013 Sep 2014 Web developer Company portal for employee management for Inside Company Onsite employee in different different district And management of all kind of government service like adhar card Birth certificate pan card tracker etc Technology skill Technology Blockchain Bitcoin Ethereum Ripple Hyperledger Fabric Block chain Private setup of blockchain Node building Smart Contract Solidity Language Smart Contract Api Java Spring Dapp Building Node js React js Express js,Blockchain
SKILLS Bitcoin Ethereum Solidity Hyperledger Beginner Go Beginner R3 Corda Beginner Tendermint Nodejs C Programming Java Machine Learning specilaized in Brain Computer Interface Computer Networking and Server Admin Computer Vision Data Analytics Cloud Computing Reactjs angularEducation Details January 2014 to January 2018 Bachelor of Engineering Computer Science Engineering Thakur College of Engineering and Technology September 2016 to March 2017 Dynamic Blood Bank System Mumbai Maharashtra IIT January 2014 CBSE Senior Secondary January 2011 CBSE Banking VIDYASHRAM PUBLIC SCHOOL Blockchain Developer Blockchain Developer Zhypility Technologies Skill Details NETWORKING Exprience 27 months DATA ANALYTICS Exprience 11 months COMPUTER VISION Exprience 6 months JAVA Exprience 6 months MACHINE LEARNING Exprience 6 monthsCompany Details company Zhypility Technologies description une 2018 company Area Business Owner Amway Enterprise Limited description Business Strategizing Promotion Analytics and Networking Terms company Virtual description Developing Prototype of Smart India Hackthon to deployment level 3 Networking And Switch Intern Bharti Airtel Private Limited Mumbai company 1 International Research Scholar University Of Rome Tor Vergata Rome description Nov 2017 Nov 2017 Has done research on Reality Based Brain computer Interface and proposed paper in International Journal of Advanced Research IJAR 20656 a epted paper by reviewer and Smart Kisan Revolutionizing Country IJSRD a epted for publication company description under Reliance Jio Mumbai Dec 2017 Jan 2017 company Maharastra State Government Hackthon description company Virtual description I was handling group of Interns in the marketing and sales team of nearby to promote on all social media platform the nearby products company Promotion And Stock Marketing Drums Foods International description company 8 Data Science And Web Analytics POSITRON INTERNET Virtual description company description I was making people aware about women equality rights and raise voice against violence through various modes of events and other sources of media to help the society company IIT Bombay And IIT KGP Startup description company IIT Bombay And IIT KGP Startup description,Blockchain
Hobbies Playing Chess Solving Rubik s Cube Watching Series Languages English Hindi Marathi Education Details January 2014 to January 2017 Bachelor s Degree Information Technology First Class Pune Maharashtra JSPM s Jayawantrao Sawant College of Engineering January 2010 to January 2014 Diploma Information Technology First Class Nashik Maharashtra K K Wagh Polytechnic January 2010 SSC First Class Nashik Maharashtra New Era English School Blockchain Developer Blockchain Developer Corpcloud Global Services Pvt Ltd Skill Details Blockchain Exprience 6 months Smart Contracts Exprience 6 months DApps Exprience 6 months MEAN Stack Exprience 12 monthsCompany Details company Corpcloud Global Services Pvt Ltd description Worked productively with the Team to identify requirements and proposed ideas on enhancing the product Developing and managing user s Blockchain a ount wallets and transactions Regularly monitoring smooth executions of Blockchain transactions and wallet functions along with identifying and correcting possible errors Writing smart contracts their API s and documenting them company Corpcloud Global Services Pvt Ltd description Identifying complex bugs in the system and resolving them Implemented and updated application modules under the direction of Seniors Effectively coded required changes and alterations and checked in into repository using Bit Bucket Performed code check ins and check outs regularly and worked with API s,Blockchain
Skills Strong CS fundamentals and problem solving Ethereum Smart Contracts Solidity skills Golang Node Angular React Culturally fit for startup environment MongoDB PostGresql MySql Enthusiastic to learn new technologies AWS Docker Microservices Blockchain Protocol ConsensusEducation Details January 2014 M Tech Computer Engineering Jaipur Rajasthan Malaviya National Institute Of Technology Jaipur January 2011 B E Computer Science And Engg Kolhapur Maharashtra Shivaji University Blockchain Engineer Blockchain Engineer XINFIN Orgnization Skill Details MONGODB Exprience 16 months CONTRACTS Exprience 12 months MYSQL Exprience 9 months AWS Exprience 6 months PROBLEM SOLVING Exprience 6 monthsCompany Details company XINFIN Orgnization description Xinfin is a global open source Hybrid Blockchain protocol Rolled out multiple blockchain based pilot projects on different use cases for various clients Eg Tradefinex Supply chain Management Land Registry Govt of MH inFactor Invoice Factoring Build a secure and scalable hosted wallet based on ERC 20 standards for XINFIN Network Working on production level blockchain use cases Technology Ethereum Blockchain Solidity Smart Contracts DAPPs Nodejs company ORO Wealth description OroWealth is a zero commision online investment platform currently focused on direct mutual funds Build various scalable web based products B2B and B2C based on MEAN stack technology and integrated with multiple finance applications entities eg Integration KYC and MF Entities Technology Node js Angular js MongoDB Express company YallaSpree description Hyderabad Telangana Yallaspree is a largest digital shopping directory in U A E with over 22K stores Own the responsibility to develop and maintain following modules Admin and Vendor interface Database operations Writing Webservices Complete Notification system Events and Offers Page Technology CakePHP PHP Framework JQuery MySql company RailTiffin com description Mumbai Maharashtra RailTiffin com is an e commerce platform to serve food to railway passengers Worked on multiple roles like bug fixing DB operations Feature customisation and writing API endpoints Technology OpenCart Ecommerce Framework JQuery MySql company A olite Software India Private Limited description Bengaluru KA A olite is a global IT Services company headquartered in Dallas USA with offices in India Worked on Birst Analytics Tool to develop deploy and maintain reports,Blockchain
KEY SKILLS Programing languages C C Python Apex Visualforce Database Mysql Framework Django Technologies Salesforce com Administration and development Force com Salesforce CRM Blockchain Website Designing HTML5 CSS3 Project DIPLOMA Project Name VANET virtual Ad Hoc Network Technology Used Java About Project A system has been made for Video streaming In this project we give the Real time video steaming on two or more devices using VANET AP DEGREE Project Name Drowsiness Detection System Technology Used python Raspberry pi About project A system has been made for Driver safety when parson driving car It detects Drowsy condition of a parson then system brings the alarm Education Details January 2017 B E Computer Engineering Pune Maharashtra Sanghavi College of Engineering January 2014 Diploma Computer Technology Nashik Maharashtra Shree Mahavir Polytechnic January 2010 S S C Nashik Maharashtra C D O Meri High school BlockChain Developer Skill Details AP Exprience 6 months APEX Exprience 6 months C Exprience 6 months CRM Exprience 6 months CUSTOMER RELATIONSHIP MANAGEMENT Exprience 6 monthsCompany Details company description Job Description Managing the mining firm Creating the smart contract on Waves and Ethereum both Platform,Blockchain
SOFTWARE SKILLS Languages C C java Operating Systems Windows XP 7 Ubuntu RDBMS Oracle SQL Database My SQL PostgreSQL Markup Scripting HTML JavaScript PHP CSS JQuery Angular js Framework Struts Hibernate spring MVC Web Server Tomcat and Glassfish Web Services REST AND SOAP TRAINING DETAIL Duration 4 months From United Telecommunication Limited Jharnet project Place Ranchi Jharkhand Networking Requirements Elementary configuration of router and switch IP and MAC addressing Lease Line OSI Layers Routing protocols Status Network Designer Education Details 2 High School Diploma Government Women Ranchi Jharkhand The Institution Blockchain Engineer Blockchain Engineer Auxledger Skill Details JAVA Exprience 19 months CSS Exprience 12 months HTML Exprience 12 months JAVASCRIPT Exprience 12 months C Exprience 6 monthsCompany Details company Auxledger description Worked with on lots of product on blockchain Bitcoin Build Wallet and explorer on Bitcoin Ethereum Build Wallet and explorer on ethereum blockchain Customize product on Ethereum Inventory system Build smart contract in solidity deployed in java byte code and on ethereum as well and I have written API in java spring on that and then build front end and called all Api Audit Logger I have audit logger for OTC exchange to keep all transaction record in blockchain DOC Safe on ethereum I have build an ethereum application to keep Documents safe on blockchain and document in encrypted form on server And explore with Litecoin Ripple exchange OTC P2P Hyperledger Fabric continue company description Worked with a USA team on blockchain on ethereum I have designed product on ethereum blockchain Setup private ethereum and bitcoin blockchain Worked on loyalty program system and HER System on ethereum network company ERP System CRM for Real Estate Company description At Lavisa Infrastructure Bangalore Sep 2015 Oct 2016 Software developer ERP System CRM for Real Estate Company company News Portal description On demand product development from client side requirement Like Dynamic website Content management system where I have designed front end with backend where content of website was manageable from admin panel News Portal News portal where content was in Hindi language I have used Html Css JavaScript JDBC MySQL data base Birthday Reminder A small web application for birthday reminder I have used HTMl CSS JavaScript JDBC MySQL DB Car parking System A web application for Management of Car Parking System I have used HTMl CSS JavaScript JDBC MySQL DB company Company portal for employee management for Inside Company description At United Telecom Limited Ranchi Nov 2013 Sep 2014 Web developer Company portal for employee management for Inside Company Onsite employee in different different district And management of all kind of government service like adhar card Birth certificate pan card tracker etc Technology skill Technology Blockchain Bitcoin Ethereum Ripple Hyperledger Fabric Block chain Private setup of blockchain Node building Smart Contract Solidity Language Smart Contract Api Java Spring Dapp Building Node js React js Express js,Blockchain
SKILLS Bitcoin Ethereum Solidity Hyperledger Beginner Go Beginner R3 Corda Beginner Tendermint Nodejs C Programming Java Machine Learning specilaized in Brain Computer Interface Computer Networking and Server Admin Computer Vision Data Analytics Cloud Computing Reactjs angularEducation Details January 2014 to January 2018 Bachelor of Engineering Computer Science Engineering Thakur College of Engineering and Technology September 2016 to March 2017 Dynamic Blood Bank System Mumbai Maharashtra IIT January 2014 CBSE Senior Secondary January 2011 CBSE Banking VIDYASHRAM PUBLIC SCHOOL Blockchain Developer Blockchain Developer Zhypility Technologies Skill Details NETWORKING Exprience 27 months DATA ANALYTICS Exprience 11 months COMPUTER VISION Exprience 6 months JAVA Exprience 6 months MACHINE LEARNING Exprience 6 monthsCompany Details company Zhypility Technologies description une 2018 company Area Business Owner Amway Enterprise Limited description Business Strategizing Promotion Analytics and Networking Terms company Virtual description Developing Prototype of Smart India Hackthon to deployment level 3 Networking And Switch Intern Bharti Airtel Private Limited Mumbai company 1 International Research Scholar University Of Rome Tor Vergata Rome description Nov 2017 Nov 2017 Has done research on Reality Based Brain computer Interface and proposed paper in International Journal of Advanced Research IJAR 20656 a epted paper by reviewer and Smart Kisan Revolutionizing Country IJSRD a epted for publication company description under Reliance Jio Mumbai Dec 2017 Jan 2017 company Maharastra State Government Hackthon description company Virtual description I was handling group of Interns in the marketing and sales team of nearby to promote on all social media platform the nearby products company Promotion And Stock Marketing Drums Foods International description company 8 Data Science And Web Analytics POSITRON INTERNET Virtual description company description I was making people aware about women equality rights and raise voice against violence through various modes of events and other sources of media to help the society company IIT Bombay And IIT KGP Startup description company IIT Bombay And IIT KGP Startup description,Blockchain
Hobbies Playing Chess Solving Rubik s Cube Watching Series Languages English Hindi Marathi Education Details January 2014 to January 2017 Bachelor s Degree Information Technology First Class Pune Maharashtra JSPM s Jayawantrao Sawant College of Engineering January 2010 to January 2014 Diploma Information Technology First Class Nashik Maharashtra K K Wagh Polytechnic January 2010 SSC First Class Nashik Maharashtra New Era English School Blockchain Developer Blockchain Developer Corpcloud Global Services Pvt Ltd Skill Details Blockchain Exprience 6 months Smart Contracts Exprience 6 months DApps Exprience 6 months MEAN Stack Exprience 12 monthsCompany Details company Corpcloud Global Services Pvt Ltd description Worked productively with the Team to identify requirements and proposed ideas on enhancing the product Developing and managing user s Blockchain a ount wallets and transactions Regularly monitoring smooth executions of Blockchain transactions and wallet functions along with identifying and correcting possible errors Writing smart contracts their API s and documenting them company Corpcloud Global Services Pvt Ltd description Identifying complex bugs in the system and resolving them Implemented and updated application modules under the direction of Seniors Effectively coded required changes and alterations and checked in into repository using Bit Bucket Performed code check ins and check outs regularly and worked with API s,Blockchain
Skills Strong CS fundamentals and problem solving Ethereum Smart Contracts Solidity skills Golang Node Angular React Culturally fit for startup environment MongoDB PostGresql MySql Enthusiastic to learn new technologies AWS Docker Microservices Blockchain Protocol ConsensusEducation Details January 2014 M Tech Computer Engineering Jaipur Rajasthan Malaviya National Institute Of Technology Jaipur January 2011 B E Computer Science And Engg Kolhapur Maharashtra Shivaji University Blockchain Engineer Blockchain Engineer XINFIN Orgnization Skill Details MONGODB Exprience 16 months CONTRACTS Exprience 12 months MYSQL Exprience 9 months AWS Exprience 6 months PROBLEM SOLVING Exprience 6 monthsCompany Details company XINFIN Orgnization description Xinfin is a global open source Hybrid Blockchain protocol Rolled out multiple blockchain based pilot projects on different use cases for various clients Eg Tradefinex Supply chain Management Land Registry Govt of MH inFactor Invoice Factoring Build a secure and scalable hosted wallet based on ERC 20 standards for XINFIN Network Working on production level blockchain use cases Technology Ethereum Blockchain Solidity Smart Contracts DAPPs Nodejs company ORO Wealth description OroWealth is a zero commision online investment platform currently focused on direct mutual funds Build various scalable web based products B2B and B2C based on MEAN stack technology and integrated with multiple finance applications entities eg Integration KYC and MF Entities Technology Node js Angular js MongoDB Express company YallaSpree description Hyderabad Telangana Yallaspree is a largest digital shopping directory in U A E with over 22K stores Own the responsibility to develop and maintain following modules Admin and Vendor interface Database operations Writing Webservices Complete Notification system Events and Offers Page Technology CakePHP PHP Framework JQuery MySql company RailTiffin com description Mumbai Maharashtra RailTiffin com is an e commerce platform to serve food to railway passengers Worked on multiple roles like bug fixing DB operations Feature customisation and writing API endpoints Technology OpenCart Ecommerce Framework JQuery MySql company A olite Software India Private Limited description Bengaluru KA A olite is a global IT Services company headquartered in Dallas USA with offices in India Worked on Birst Analytics Tool to develop deploy and maintain reports,Blockchain
KEY SKILLS Programing languages C C Python Apex Visualforce Database Mysql Framework Django Technologies Salesforce com Administration and development Force com Salesforce CRM Blockchain Website Designing HTML5 CSS3 Project DIPLOMA Project Name VANET virtual Ad Hoc Network Technology Used Java About Project A system has been made for Video streaming In this project we give the Real time video steaming on two or more devices using VANET AP DEGREE Project Name Drowsiness Detection System Technology Used python Raspberry pi About project A system has been made for Driver safety when parson driving car It detects Drowsy condition of a parson then system brings the alarm Education Details January 2017 B E Computer Engineering Pune Maharashtra Sanghavi College of Engineering January 2014 Diploma Computer Technology Nashik Maharashtra Shree Mahavir Polytechnic January 2010 S S C Nashik Maharashtra C D O Meri High school BlockChain Developer Skill Details AP Exprience 6 months APEX Exprience 6 months C Exprience 6 months CRM Exprience 6 months CUSTOMER RELATIONSHIP MANAGEMENT Exprience 6 monthsCompany Details company description Job Description Managing the mining firm Creating the smart contract on Waves and Ethereum both Platform,Blockchain
SOFTWARE SKILLS Languages C C java Operating Systems Windows XP 7 Ubuntu RDBMS Oracle SQL Database My SQL PostgreSQL Markup Scripting HTML JavaScript PHP CSS JQuery Angular js Framework Struts Hibernate spring MVC Web Server Tomcat and Glassfish Web Services REST AND SOAP TRAINING DETAIL Duration 4 months From United Telecommunication Limited Jharnet project Place Ranchi Jharkhand Networking Requirements Elementary configuration of router and switch IP and MAC addressing Lease Line OSI Layers Routing protocols Status Network Designer Education Details 2 High School Diploma Government Women Ranchi Jharkhand The Institution Blockchain Engineer Blockchain Engineer Auxledger Skill Details JAVA Exprience 19 months CSS Exprience 12 months HTML Exprience 12 months JAVASCRIPT Exprience 12 months C Exprience 6 monthsCompany Details company Auxledger description Worked with on lots of product on blockchain Bitcoin Build Wallet and explorer on Bitcoin Ethereum Build Wallet and explorer on ethereum blockchain Customize product on Ethereum Inventory system Build smart contract in solidity deployed in java byte code and on ethereum as well and I have written API in java spring on that and then build front end and called all Api Audit Logger I have audit logger for OTC exchange to keep all transaction record in blockchain DOC Safe on ethereum I have build an ethereum application to keep Documents safe on blockchain and document in encrypted form on server And explore with Litecoin Ripple exchange OTC P2P Hyperledger Fabric continue company description Worked with a USA team on blockchain on ethereum I have designed product on ethereum blockchain Setup private ethereum and bitcoin blockchain Worked on loyalty program system and HER System on ethereum network company ERP System CRM for Real Estate Company description At Lavisa Infrastructure Bangalore Sep 2015 Oct 2016 Software developer ERP System CRM for Real Estate Company company News Portal description On demand product development from client side requirement Like Dynamic website Content management system where I have designed front end with backend where content of website was manageable from admin panel News Portal News portal where content was in Hindi language I have used Html Css JavaScript JDBC MySQL data base Birthday Reminder A small web application for birthday reminder I have used HTMl CSS JavaScript JDBC MySQL DB Car parking System A web application for Management of Car Parking System I have used HTMl CSS JavaScript JDBC MySQL DB company Company portal for employee management for Inside Company description At United Telecom Limited Ranchi Nov 2013 Sep 2014 Web developer Company portal for employee management for Inside Company Onsite employee in different different district And management of all kind of government service like adhar card Birth certificate pan card tracker etc Technology skill Technology Blockchain Bitcoin Ethereum Ripple Hyperledger Fabric Block chain Private setup of blockchain Node building Smart Contract Solidity Language Smart Contract Api Java Spring Dapp Building Node js React js Express js,Blockchain
SKILLS Bitcoin Ethereum Solidity Hyperledger Beginner Go Beginner R3 Corda Beginner Tendermint Nodejs C Programming Java Machine Learning specilaized in Brain Computer Interface Computer Networking and Server Admin Computer Vision Data Analytics Cloud Computing Reactjs angularEducation Details January 2014 to January 2018 Bachelor of Engineering Computer Science Engineering Thakur College of Engineering and Technology September 2016 to March 2017 Dynamic Blood Bank System Mumbai Maharashtra IIT January 2014 CBSE Senior Secondary January 2011 CBSE Banking VIDYASHRAM PUBLIC SCHOOL Blockchain Developer Blockchain Developer Zhypility Technologies Skill Details NETWORKING Exprience 27 months DATA ANALYTICS Exprience 11 months COMPUTER VISION Exprience 6 months JAVA Exprience 6 months MACHINE LEARNING Exprience 6 monthsCompany Details company Zhypility Technologies description une 2018 company Area Business Owner Amway Enterprise Limited description Business Strategizing Promotion Analytics and Networking Terms company Virtual description Developing Prototype of Smart India Hackthon to deployment level 3 Networking And Switch Intern Bharti Airtel Private Limited Mumbai company 1 International Research Scholar University Of Rome Tor Vergata Rome description Nov 2017 Nov 2017 Has done research on Reality Based Brain computer Interface and proposed paper in International Journal of Advanced Research IJAR 20656 a epted paper by reviewer and Smart Kisan Revolutionizing Country IJSRD a epted for publication company description under Reliance Jio Mumbai Dec 2017 Jan 2017 company Maharastra State Government Hackthon description company Virtual description I was handling group of Interns in the marketing and sales team of nearby to promote on all social media platform the nearby products company Promotion And Stock Marketing Drums Foods International description company 8 Data Science And Web Analytics POSITRON INTERNET Virtual description company description I was making people aware about women equality rights and raise voice against violence through various modes of events and other sources of media to help the society company IIT Bombay And IIT KGP Startup description company IIT Bombay And IIT KGP Startup description,Blockchain
Good logical and analytical skills Positive attitude towards solving problems and a epting challenges A team player leader A good organizer PRESONAL DETAILS DOB 20 07 1995 Marital status Single Education Details July 2015 to June 2018 BE Electrical Pune Maharashtra Sinhagad institute of technology January 2012 DIPLOMA MSBTE Kopargaon MAHARASHTRA IN K B P Polytechnic January 2010 SSC S G Vidyalaya state board Testing Engineer Electrical engineer Skill Details Company Details company Intelux Electronics Pvt Ltd description 1 Power management system Testing department,Testing
COMPUTER PROFICIENCY Basic MS Office PowerPoint word Outlook Excel Language Known Basics of C CPP Java Basics of Networking Basics command of Linux PROJECT DETAILS Minor Project Details Title Applocker for Android Project Area Android Application Description Applocker provides the protection of the System applications as well as the Third party applications installed in the Android devices The password protection is provided with the help of patterns of volume keys Hence an extra measure of privacy is acquired Major Project Details Title Online Complaint System For Cyber Crimes Project Area Android Application Description Online Complaint System for Cyber Crimes is an android application which will be in use after a person lodged a complaint in Police station regarding cyber crime but no action has been taken against it within the prescribed time constraint Such person will directly use this application which will help him her to directly lodge the complaint to Commissioner Office and it will get store in the Commissioner s database and necessary action will be taken against it STRENGTHS Belief in team work both as a team member and a leader Hard and ethical worker Education Details January 2013 to January 2016 B E Yeshwantrao Chavan Nagpur Maharashtra Nagpur University Diploma Aggregate Maharashtra State S S C Education Nagpur Maharashtra Maharashtra State Testing engineer Skill Details ANDROID Exprience 6 months CPP Exprience 6 months DATABASE Exprience 6 months EXCEL Exprience 6 months JAVA Exprience 6 months Selenium Exprience 12 months Automation Testing Exprience 12 months Selenium Webdriver Exprience 12 months Manual Testing Exprience 6 months Regression Testing Exprience 6 monthsCompany Details company Maxgen technologies description I m a software test engineer working at Maxgen technologies from past 1 year,Testing
Computer Skills Proficient in MS office Word Basic Excel Power point Strength Hard working Loyalty Creativity Self motivated Responsible Initiative Good people management skill positive attitude knowledge of windows Internet Education Details Bachelor of Electrical Engineering Electrical Engineering Nashik Maharashtra Guru Gobind Singh College of Engineering and Research Centre Diploma Electrical Engineering Nashik Maharashtra S M E S Polytechnic College Testing Engineer Skill Details EXCEL Exprience 6 months MS OFFICE Exprience 6 months WORD Exprience 6 monthsCompany Details company description Department Testing Responsibilities To check ACB and VCB of Circuit Breaker Following test conducted of Circuit Breaker as per drawing 1 To check breaker timing 2 To check contact resistance using contact resistance meter CRM 3 To check breaker insulation resistance IR 4 To check breaker rack out and rack in properly or not 5 To check closing and tripping operation work properly or not To check and following test conducted in MCC PCC panel 1 Insulation Resistance IR test 2 Contact Resistance CRM test 3 To check connection on m p panel as per drawing To check and following test conducted in transformer 1 Insulation Resistance IR test 2 Transformer Ratio test 3 Transformer Vector Group test 4 Magnetic Balance test 5 Magnetic Current test 6 To check the transformer tapping remotely as well as manually 7 To check the all alarm and tripping protection command work properly Or not as per circuit diagram To check and test conducted in HV cables 1 Hi Pot test 2 Insulation resistance IR test To check the LV cables using megger IR Test To check the relay connections as per circuit diagram Create the defects list which arising during the testing and try to find the solution to minimize the problem company TRANS POWER SOLUTIONS description Lake Site CO Op Soc Adi Shankaracharya Marg Opp IIT Main Gate Powai 400076,Testing
Willingness to a ept the challenges Positive thinking Good learner Team Player DECLARATION I hereby declare that the above mentioned information is correct up to my knowledge and I bear the responsibility for the correctness of the above mentioned particulars Date Name Dongare Mandakini Murlidhar Signature Education Details June 2015 Electronics and Telecommunication Engineering Kolhapur Maharashtra Shivaji University June 2012 Education Secondary and Higher Secondary B E Electronics and Telecommunication Jaywant College of Engineering and Management Testing Engineer Electronics Engineer Abacus Electronics Pvt Ltd Skill Details Language C C Exprience Less than 1 year months Operating Systems Windows 7 8 NT XP Exprience Less than 1 year monthsCompany Details company Abacus Electronics Pvt Ltd description Duties Perform electronic system testing for a eptance compliance warranty and other types Develop test plan and procedure for electronic systems Maintain complete and a urate documentations for system testing Analyze and troubleshoot test defects in a timely fashion Write system assembly instructions and resolve assembly issues a urately Work with Supervisors to plan and coordinate test activities Evaluate system performance and suggest improvements Understand and interpret drawings schematics technical manuals and instructions Also performed Hardware testing debugging of hardware PCBs Follow company policies and safely regulations Work with cross functional teams to complete assigned job duties within deadlines Recommend process improvements to enhance testing efficiency company Minilec India Pvt Ltd Pirangoot description Taking responsibility for the quality of a company s product Working with the departmental manager production staff and suppliers to ensure quality they aim to minimize the cost of reworking or waste and maximize customer satisfaction with the product To establish implement and maintain quality management system to measure and control quality in the production process Work with the aim that to eliminate the causes of quality issues and reduce the risk of failure,Testing
PERSONAL SKILLS Quick learner Eagerness to learn new things Competitive attitude Good leadership qualities Ability to deal with people diplomatically PERSONAL DOSSIER Fathers Name Dhanraj WaghEducation Details January 2012 to January 2016 Bachelors of Engineering Engineering Pune Maharashtra Pune University January 2012 Higher Secondary Certificate Nashik Maharashtra SND College of Engineering and Research Center January 2010 Secondary School Certificate Yeola Maharashtra Swami Muktanand Jr College HSC Maharashtra State Board SSC Maharashtra State Bard BE Rajapur Uttar Pradesh Madhyamik Vidya Mandir Rajapur Testing and Quality Control Engineer Testing and Quality Control Engineer M S Rakesh Transformer Industries Pvt Ltd Skill Details Company Details company M S Rakesh Transformer Industries Pvt Ltd description Responsibilities To conduct Routine test Type Test Temperature Rise Test Special Test on Transformers as per IS IEC up to 10 MVA 33 KV Class preparing of its test reports Routine tests Type tests and Special tests as per IS 2026 IS 1180 IS 11171 IEC 60076 test Manual inspection plans of Power Transformers Distribution Transformers Inverter Duty Converter Duty Motor Duty Transformer Furnace Transformer Auto Transformers Dry Type VPI C LT Transformers Special Transformers Testing Remote Tap Changer Cubicle CC Panel with OLTC and its operation CTR Esun MR Functional Testing of Transformer A essories BR PRV MOG WTI OTI and its Setting In case any failure in testing analyses the root cause and submit the CAPA Assist the customer or their representative at the time of inspection In process testing of winding core assembly and core coil assembly Handling 3rd party and Government Body s Inspection Preparation of Daily Internal Testing Reports and send to concern Support Certification Audits ISO BIS Calibration validation of tools instruments Measuring equipment s Suggest the client about proper maintenance of transformer Doing all documentation and Maintain Records and Analyze the Test Results and Maintain Testing Ledger In process Quality Inspection of Winding Core assembly Core Coil assembly as per Standard and as per organizational Norms Pre Dispatch Quality Inspection of Complete Product Implementation of WHY WHY analysis company M S Silverline Electricals Pvt Ltd description Routine tests Type tests Temperature Rise Test and Special tests as per IS 2026 IS 1180 test Manual inspection plans of Distribution Transformer Power Transformer Su essfully handled Responsibilities of ERDA s testing On site commissioning of Transformer Assist the customer or their representative at the time of inspection In process testing of winding core assembly and core coil assembly Su essfully handling 3rd party and Government Body s Inspection Preparation of Daily Internal Testing Reports and send to concern Suggest the client about proper maintenance of transformer,Testing
COMPUTER SKILLS SOFTWARE KNOWLEDGE MS Power Point MS Office C Protius PCB Design Multisim Micro wind Matlab Keil Latex Basic I nternet Fundamentals Software and Hardware Knowledge PROJECT DETAILS Diploma Project Speed Control of DC Motor Using Heart Beats Mini Project Water Gardening System Using Solar Panel Final Year BE Project Iris Recognition system Education Details January 2016 BE EDUCATION Pune Maharashtra PUNE University January 2010 SSC Maharashtra Board Quality Engineer Quality Engineer Matrix Technologies Skill Details MATLAB Exprience 6 months PCB Exprience 6 months PCB DESIGN Exprience 6 monthsCompany Details company Matrix Technologies description company RB Electronics description,Testing
